hash_type,hash_value,dataset_a_count,dataset_b_count,dataset_a_sample_paths,dataset_b_sample_paths,dataset_a_sample_image_ids,dataset_b_sample_image_ids
average_hash,3f7fd78080c3ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0060915.jpg,assets\bcn_20000_data\ISIC_0060915.jpg,ISIC_0060915,ISIC_0060915
average_hash,3f7fe3c183879fff,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0053651.jpg,assets\bcn_20000_data\ISIC_0053651.jpg,ISIC_0053651,ISIC_0053651
average_hash,3f7fe7c3c3c1bffe,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0057264.jpg,assets\bcn_20000_data\ISIC_0057264.jpg,ISIC_0057264,ISIC_0057264
average_hash,3f8793adadbd8943,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0073118.jpg,assets\bcn_20000_data\ISIC_0073118.jpg,ISIC_0073118,ISIC_0073118
average_hash,3f9f87870703078f,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060449.jpg,assets\bcn_20000_data\ISIC_0060449.jpg,ISIC_0060449,ISIC_0060449
average_hash,3f9fcdc0c181e0e0,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0053656.jpg,assets\bcn_20000_data\ISIC_0053656.jpg,ISIC_0053656,ISIC_0053656
average_hash,3fbff78283c7ffff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059237.jpg,assets\bcn_20000_data\ISIC_0059237.jpg,ISIC_0059237,ISIC_0059237
average_hash,3fdfffe7c7c747fb,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0072498.jpg,assets\bcn_20000_data\ISIC_0072498.jpg,ISIC_0072498,ISIC_0072498
average_hash,3fe7c0c08081ffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0054913.jpg,assets\bcn_20000_data\ISIC_0054913.jpg,ISIC_0054913,ISIC_0054913
average_hash,3ffb636363f77f7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0058275.jpg,assets\bcn_20000_data\ISIC_0058275.jpg,ISIC_0058275,ISIC_0058275
average_hash,3ffff34031711800,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0070441.jpg,assets\bcn_20000_data\ISIC_0070441.jpg,ISIC_0070441,ISIC_0070441
average_hash,4002008367fdff7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056847.jpg,assets\bcn_20000_data\ISIC_0056847.jpg,ISIC_0056847,ISIC_0056847
average_hash,40181e6fcf7f3c31,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0056311.jpg,assets\bcn_20000_data\ISIC_0056311.jpg,ISIC_0056311,ISIC_0056311
average_hash,40263fe7e7ffe766,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0053995.jpg,assets\bcn_20000_data\ISIC_0053995.jpg,ISIC_0053995,ISIC_0053995
average_hash,403ceecfefdffb72,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0055015.jpg,assets\bcn_20000_data\ISIC_0055015.jpg,ISIC_0055015,ISIC_0055015
average_hash,4058be7fef3e3d91,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0060108.jpg,assets\bcn_20000_data\ISIC_0060108.jpg,ISIC_0060108,ISIC_0060108
average_hash,40978f0f9df9f9f8,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0055817.jpg,assets\bcn_20000_data\ISIC_0055817.jpg,ISIC_0055817,ISIC_0055817
average_hash,40c0c0e1cfcfff7e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0057922.jpg,assets\bcn_20000_data\ISIC_0057922.jpg,ISIC_0057922,ISIC_0057922
average_hash,40c1c1010903f3ff,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0065651.jpg,assets\bcn_20000_data\ISIC_0065651.jpg,ISIC_0065651,ISIC_0065651
average_hash,40c687fffffffe3c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0058037.jpg,assets\bcn_20000_data\ISIC_0058037.jpg,ISIC_0058037,ISIC_0058037
average_hash,40d3e9d181235f7f,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0069539.jpg,assets\bcn_20000_data\ISIC_0069539.jpg,ISIC_0069539,ISIC_0069539
average_hash,40de7f7f7ff2f040,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0070439.jpg,assets\bcn_20000_data\ISIC_0070439.jpg,ISIC_0070439,ISIC_0070439
average_hash,4271d98dcf3f7b3e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0068348.jpg,assets\bcn_20000_data\ISIC_0068348.jpg,ISIC_0068348,ISIC_0068348
average_hash,429bb387a7bfb717,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0073139.jpg,assets\bcn_20000_data\ISIC_0073139.jpg,ISIC_0073139,ISIC_0073139
average_hash,42c3c3c1e1f1fbff,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0069613.jpg,assets\bcn_20000_data\ISIC_0069613.jpg,ISIC_0069613,ISIC_0069613
average_hash,42c3f3f380c3cf7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066614.jpg,assets\bcn_20000_data\ISIC_0066614.jpg,ISIC_0066614,ISIC_0066614
average_hash,42e190e4e0e1ffff,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0066201.jpg,assets\bcn_20000_data\ISIC_0066201.jpg,ISIC_0066201,ISIC_0066201
average_hash,42e3272fe7e2e0fc,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0072071.jpg,assets\bcn_20000_data\ISIC_0072071.jpg,ISIC_0072071,ISIC_0072071
average_hash,42ffe7c787c7ff7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0060069.jpg,assets\bcn_20000_data\ISIC_0060069.jpg,ISIC_0060069,ISIC_0060069
average_hash,467fff87474fff7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0064724.jpg,assets\bcn_20000_data\ISIC_0064724.jpg,ISIC_0064724,ISIC_0064724
average_hash,46c722010181ff7f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0057835.jpg,assets\bcn_20000_data\ISIC_0057835.jpg,ISIC_0057835,ISIC_0057835
average_hash,46c783c3c1c7cf7e,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0053943.jpg,assets\bcn_20000_data\ISIC_0053943.jpg,ISIC_0053943,ISIC_0053943
average_hash,46e7e303c7c7877e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070826.jpg,assets\bcn_20000_data\ISIC_0070826.jpg,ISIC_0070826,ISIC_0070826
average_hash,470341c361211707,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0071563.jpg,assets\bcn_20000_data\ISIC_0071563.jpg,ISIC_0071563,ISIC_0071563
average_hash,47676731a0f0387c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0067066.jpg,assets\bcn_20000_data\ISIC_0067066.jpg,ISIC_0067066,ISIC_0067066
average_hash,48183f6f6f7e3c11,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0062059.jpg,assets\bcn_20000_data\ISIC_0062059.jpg,ISIC_0062059,ISIC_0062059
average_hash,48f0fbc7c3c38fde,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0062018.jpg,assets\bcn_20000_data\ISIC_0062018.jpg,ISIC_0062018,ISIC_0062018
average_hash,4cc8c890070f3f7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0057197.jpg,assets\bcn_20000_data\ISIC_0057197.jpg,ISIC_0057197,ISIC_0057197
average_hash,4e0c20fcfdff7d3e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0063520.jpg,assets\bcn_20000_data\ISIC_0063520.jpg,ISIC_0063520,ISIC_0063520
average_hash,4ec7c7c7c7e7fffe,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0055561.jpg,assets\bcn_20000_data\ISIC_0055561.jpg,ISIC_0055561,ISIC_0055561
average_hash,4ecfcfc38383070c,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064531.jpg,assets\bcn_20000_data\ISIC_0064531.jpg,ISIC_0064531,ISIC_0064531
average_hash,4edfc7c0c1f7fe7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063918.jpg,assets\bcn_20000_data\ISIC_0063918.jpg,ISIC_0063918,ISIC_0063918
average_hash,4f0743677783c30f,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0071775.jpg,assets\bcn_20000_data\ISIC_0071775.jpg,ISIC_0071775,ISIC_0071775
average_hash,4f1f3f1f43c1ff7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0068767.jpg,assets\bcn_20000_data\ISIC_0068767.jpg,ISIC_0068767,ISIC_0068767
average_hash,5274cc83c3e37f7c,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0065583.jpg,assets\bcn_20000_data\ISIC_0065583.jpg,ISIC_0065583,ISIC_0065583
average_hash,538f1d3d99810f4f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0053984.jpg,assets\bcn_20000_data\ISIC_0053984.jpg,ISIC_0053984,ISIC_0053984
average_hash,583c38e0d0feff7e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0070211.jpg,assets\bcn_20000_data\ISIC_0070211.jpg,ISIC_0070211,ISIC_0070211
average_hash,58dc6c21236fa790,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0054309.jpg,assets\bcn_20000_data\ISIC_0054309.jpg,ISIC_0054309,ISIC_0054309
average_hash,5affe180c1e3ff7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0063376.jpg,assets\bcn_20000_data\ISIC_0063376.jpg,ISIC_0063376,ISIC_0063376
average_hash,5c1cf8f0f87e3c7c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0062614.jpg,assets\bcn_20000_data\ISIC_0062614.jpg,ISIC_0062614,ISIC_0062614
average_hash,5cf860c0c01beb71,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066513.jpg,assets\bcn_20000_data\ISIC_0066513.jpg,ISIC_0066513,ISIC_0066513
average_hash,5e0d9dd9e1f3ef7e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0065048.jpg,assets\bcn_20000_data\ISIC_0065048.jpg,ISIC_0065048,ISIC_0065048
average_hash,5e1f0f8787c7ff7e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0071100.jpg,assets\bcn_20000_data\ISIC_0071100.jpg,ISIC_0071100,ISIC_0071100
average_hash,5e83030787e7f7f2,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0061769.jpg,assets\bcn_20000_data\ISIC_0061769.jpg,ISIC_0061769,ISIC_0061769
average_hash,5eb2323f7f7b1b06,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0061001.jpg,assets\bcn_20000_data\ISIC_0061001.jpg,ISIC_0061001,ISIC_0061001
average_hash,5ec7cf6d47cf4e4e,1,1,assets\ISIC_2019_Test_Organized\vascular lesion\ISIC_0057223.jpg,assets\bcn_20000_data\ISIC_0057223.jpg,ISIC_0057223,ISIC_0057223
average_hash,5efe8787cfffff7e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0056820.jpg,assets\bcn_20000_data\ISIC_0056820.jpg,ISIC_0056820,ISIC_0056820
average_hash,5f5f8b8f03031f1f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0070114.jpg,assets\bcn_20000_data\ISIC_0070114.jpg,ISIC_0070114,ISIC_0070114
average_hash,5fff7f43434f7f7e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069841.jpg,assets\bcn_20000_data\ISIC_0069841.jpg,ISIC_0069841,ISIC_0069841
average_hash,60000317188cffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0053480.jpg,assets\bcn_20000_data\ISIC_0053480.jpg,ISIC_0053480,ISIC_0053480
average_hash,603e40c0c0f7ff7f,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0054579.jpg,assets\bcn_20000_data\ISIC_0054579.jpg,ISIC_0054579,ISIC_0054579
average_hash,6071c0c3e5fefeff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0067884.jpg,assets\bcn_20000_data\ISIC_0067884.jpg,ISIC_0067884,ISIC_0067884
average_hash,608004323b3f9fff,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0058076.jpg,assets\bcn_20000_data\ISIC_0058076.jpg,ISIC_0058076,ISIC_0058076
average_hash,60c0207c7f7f3f36,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0060167.jpg,assets\bcn_20000_data\ISIC_0060167.jpg,ISIC_0060167,ISIC_0060167
average_hash,60c0c0c00486c77e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0060284.jpg,assets\bcn_20000_data\ISIC_0060284.jpg,ISIC_0060284,ISIC_0060284
average_hash,60cedb3f3f3b866e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0056527.jpg,assets\bcn_20000_data\ISIC_0056527.jpg,ISIC_0056527,ISIC_0056527
average_hash,60e0f0e0e7ffff7f,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0068114.jpg,assets\bcn_20000_data\ISIC_0068114.jpg,ISIC_0068114,ISIC_0068114
average_hash,60f0f0c0c0c0ff7e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0056832.jpg,assets\bcn_20000_data\ISIC_0056832.jpg,ISIC_0056832,ISIC_0056832
average_hash,60f0fcfcfffffe7c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0064076.jpg,assets\bcn_20000_data\ISIC_0064076.jpg,ISIC_0064076,ISIC_0064076
average_hash,60f7c3838b83fffe,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0071993.jpg,assets\bcn_20000_data\ISIC_0071993.jpg,ISIC_0071993,ISIC_0071993
average_hash,60f8f0e0e0f0f0e0,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067213.jpg,assets\bcn_20000_data\ISIC_0067213.jpg,ISIC_0067213,ISIC_0067213
average_hash,62c1c199cfefcf7c,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0056727.jpg,assets\bcn_20000_data\ISIC_0056727.jpg,ISIC_0056727,ISIC_0056727
average_hash,62e5c081c1e3ffff,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0056010.jpg,assets\bcn_20000_data\ISIC_0056010.jpg,ISIC_0056010,ISIC_0056010
average_hash,62f3e0c0c1c1e7ff,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0067481.jpg,assets\bcn_20000_data\ISIC_0067481.jpg,ISIC_0067481,ISIC_0067481
average_hash,64c6c7e7e7fffe7c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062433.jpg,assets\bcn_20000_data\ISIC_0062433.jpg,ISIC_0062433,ISIC_0062433
average_hash,64f0b9b0e1d1f9f8,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0065871.jpg,assets\bcn_20000_data\ISIC_0065871.jpg,ISIC_0065871,ISIC_0065871
average_hash,660707838387c67f,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059476.jpg,assets\bcn_20000_data\ISIC_0059476.jpg,ISIC_0059476,ISIC_0059476
average_hash,66273743c3c3ff1c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070823.jpg,assets\bcn_20000_data\ISIC_0070823.jpg,ISIC_0070823,ISIC_0070823
average_hash,668381c3878787ef,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0057432.jpg,assets\bcn_20000_data\ISIC_0057432.jpg,ISIC_0057432,ISIC_0057432
average_hash,66c0bc6363be9e40,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062186.jpg,assets\bcn_20000_data\ISIC_0062186.jpg,ISIC_0062186,ISIC_0062186
average_hash,66c3808181cfff7f,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0073090.jpg,assets\bcn_20000_data\ISIC_0073090.jpg,ISIC_0073090,ISIC_0073090
average_hash,66c3c3c3c3e77f3e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0063578.jpg,assets\bcn_20000_data\ISIC_0063578.jpg,ISIC_0063578,ISIC_0063578
average_hash,66e7c7c7c3cf8103,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0055174.jpg,assets\bcn_20000_data\ISIC_0055174.jpg,ISIC_0055174,ISIC_0055174
average_hash,66f3e3c3e7fbffff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0059020.jpg,assets\bcn_20000_data\ISIC_0059020.jpg,ISIC_0059020,ISIC_0059020
average_hash,67e3e78e8d018183,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0061394.jpg,assets\bcn_20000_data\ISIC_0061394.jpg,ISIC_0061394,ISIC_0061394
average_hash,693862fefcfcfcf8,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0054698.jpg,assets\bcn_20000_data\ISIC_0054698.jpg,ISIC_0054698,ISIC_0054698
average_hash,6b0781cbf163e7ff,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0062302.jpg,assets\bcn_20000_data\ISIC_0062302.jpg,ISIC_0062302,ISIC_0062302
average_hash,6c0f0f07070f7f5e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0063722.jpg,assets\bcn_20000_data\ISIC_0063722.jpg,ISIC_0063722,ISIC_0063722
average_hash,6c2383c243c7fefe,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0062127.jpg,assets\bcn_20000_data\ISIC_0062127.jpg,ISIC_0062127,ISIC_0062127
average_hash,6c85e6c4c4cdffe0,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0070218.jpg,assets\bcn_20000_data\ISIC_0070218.jpg,ISIC_0070218,ISIC_0070218
average_hash,6cc3938383c7ffff,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0067388.jpg,assets\bcn_20000_data\ISIC_0067388.jpg,ISIC_0067388,ISIC_0067388
average_hash,6ce2a0f9dcf9f77e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0070147.jpg,assets\bcn_20000_data\ISIC_0070147.jpg,ISIC_0070147,ISIC_0070147
average_hash,6ceee381c3e7f550,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0056243.jpg,assets\bcn_20000_data\ISIC_0056243.jpg,ISIC_0056243,ISIC_0056243
average_hash,6cf6fcfce2e3fa10,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0071941.jpg,assets\bcn_20000_data\ISIC_0071941.jpg,ISIC_0071941,ISIC_0071941
average_hash,6e873b6b637b2306,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0063010.jpg,assets\bcn_20000_data\ISIC_0063010.jpg,ISIC_0063010,ISIC_0063010
average_hash,6ec381818191f97e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0062988.jpg,assets\bcn_20000_data\ISIC_0062988.jpg,ISIC_0062988,ISIC_0062988
average_hash,6ec6932b6b3f3b03,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0067827.jpg,assets\bcn_20000_data\ISIC_0067827.jpg,ISIC_0067827,ISIC_0067827
average_hash,6ec7868006dffffe,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0072705.jpg,assets\bcn_20000_data\ISIC_0072705.jpg,ISIC_0072705,ISIC_0072705
average_hash,6eefc7cfdfbf0b0e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059505.jpg,assets\bcn_20000_data\ISIC_0059505.jpg,ISIC_0059505,ISIC_0059505
average_hash,6efcfcdaf1c1c161,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064944.jpg,assets\bcn_20000_data\ISIC_0064944.jpg,ISIC_0064944,ISIC_0064944
average_hash,6effe3e3f3ff7e3c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0071217.jpg,assets\bcn_20000_data\ISIC_0071217.jpg,ISIC_0071217,ISIC_0071217
average_hash,6effe7c3c3e7fe7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066974.jpg,assets\bcn_20000_data\ISIC_0066974.jpg,ISIC_0066974,ISIC_0066974
average_hash,6effe7e3a70f6760,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0053721.jpg,assets\bcn_20000_data\ISIC_0053721.jpg,ISIC_0053721,ISIC_0053721
average_hash,6f8f87c7c2c0f8fe,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0055761.jpg,assets\bcn_20000_data\ISIC_0055761.jpg,ISIC_0055761,ISIC_0055761
average_hash,6fc7c3818081e17f,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0064438.jpg,assets\bcn_20000_data\ISIC_0064438.jpg,ISIC_0064438,ISIC_0064438
average_hash,7038f8fcfcfe9c7c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0055574.jpg,assets\bcn_20000_data\ISIC_0055574.jpg,ISIC_0055574,ISIC_0055574
average_hash,70cca3e7e7fc7e3c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0064070.jpg,assets\bcn_20000_data\ISIC_0064070.jpg,ISIC_0064070,ISIC_0064070
average_hash,70e0434347bf3f3e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0069521.jpg,assets\bcn_20000_data\ISIC_0069521.jpg,ISIC_0069521,ISIC_0069521
average_hash,70e0e0c1c17f7f7e,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0065271.jpg,assets\bcn_20000_data\ISIC_0065271.jpg,ISIC_0065271,ISIC_0065271
average_hash,70e8ecfcf8f87f7e,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0067275.jpg,assets\bcn_20000_data\ISIC_0067275.jpg,ISIC_0067275,ISIC_0067275
average_hash,70f0f0e0c0c0daff,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0072517.jpg,assets\bcn_20000_data\ISIC_0072517.jpg,ISIC_0072517,ISIC_0072517
average_hash,70f0f8e0e0e0e060,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0059838.jpg,assets\bcn_20000_data\ISIC_0059838.jpg,ISIC_0059838,ISIC_0059838
average_hash,70f1e3c2e1f3ff7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0054491.jpg,assets\bcn_20000_data\ISIC_0054491.jpg,ISIC_0054491,ISIC_0054491
average_hash,70f1e7e7e7efff3e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066194.jpg,assets\bcn_20000_data\ISIC_0066194.jpg,ISIC_0066194,ISIC_0066194
average_hash,70fbffe5e7fffd7e,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0055124.jpg,assets\bcn_20000_data\ISIC_0055124.jpg,ISIC_0055124,ISIC_0055124
average_hash,70fee7c3c7cfff7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066005.jpg,assets\bcn_20000_data\ISIC_0066005.jpg,ISIC_0066005,ISIC_0066005
average_hash,71f1f3e7e3e7f767,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0056096.jpg,assets\bcn_20000_data\ISIC_0056096.jpg,ISIC_0056096,ISIC_0056096
average_hash,72313d7fffff8138,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0062253.jpg,assets\bcn_20000_data\ISIC_0062253.jpg,ISIC_0062253,ISIC_0062253
average_hash,72e3ffe703c7ef7e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0061620.jpg,assets\bcn_20000_data\ISIC_0061620.jpg,ISIC_0061620,ISIC_0061620
average_hash,7373030387ceffff,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0062207.jpg,assets\bcn_20000_data\ISIC_0062207.jpg,ISIC_0062207,ISIC_0062207
average_hash,74feffeec1e2fe7e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0059194.jpg,assets\bcn_20000_data\ISIC_0059194.jpg,ISIC_0059194,ISIC_0059194
average_hash,760f1bf9cc1f7f7a,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0065860.jpg,assets\bcn_20000_data\ISIC_0065860.jpg,ISIC_0065860,ISIC_0065860
average_hash,76dec7c3cbee7e2c,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0068679.jpg,assets\bcn_20000_data\ISIC_0068679.jpg,ISIC_0068679,ISIC_0068679
average_hash,76e3e3e3e3e7c020,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0053829.jpg,assets\bcn_20000_data\ISIC_0053829.jpg,ISIC_0053829,ISIC_0053829
average_hash,76f7fbe3c3814302,1,1,assets\ISIC_2019_Test_Organized\nevus\ISIC_0066832.jpg,assets\bcn_20000_data\ISIC_0066832.jpg,ISIC_0066832,ISIC_0066832
average_hash,76fef1f1c397f170,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0072234.jpg,assets\bcn_20000_data\ISIC_0072234.jpg,ISIC_0072234,ISIC_0072234
average_hash,76ffef0181c3ff7e,1,1,assets\ISIC_2019_Test_Organized\benign keratosis\ISIC_0066753.jpg,assets\bcn_20000_data\ISIC_0066753.jpg,ISIC_0066753,ISIC_0066753
average_hash,76ffefc181c7fc7e,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060532.jpg,assets\bcn_20000_data\ISIC_0060532.jpg,ISIC_0060532,ISIC_0060532
average_hash,76fffd83bff1c102,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0057149.jpg,assets\bcn_20000_data\ISIC_0057149.jpg,ISIC_0057149,ISIC_0057149
average_hash,77060078fefffcbe,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0069872.jpg,assets\bcn_20000_data\ISIC_0069872.jpg,ISIC_0069872,ISIC_0069872
average_hash,7872071f45ff7e7e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0069230.jpg,assets\bcn_20000_data\ISIC_0069230.jpg,ISIC_0069230,ISIC_0069230
average_hash,787ce6c2c667ff72,1,1,assets\ISIC_2019_Test_Organized\basal cell carcinoma\ISIC_0060339.jpg,assets\bcn_20000_data\ISIC_0060339.jpg,ISIC_0060339,ISIC_0060339
average_hash,787cfecee7ff7e3c,1,1,assets\ISIC_2019_Test_Organized\actinic keratosis\ISIC_0063854.jpg,assets\bcn_20000_data\ISIC_0063854.jpg,ISIC_0063854,ISIC_0063854
average_hash,787e808083c7ffff,1,1,assets\ISIC_2019_Test_Organized\squamous cell carcinoma\ISIC_0057533.jpg,assets\bcn_20000_data\ISIC_0057533.jpg,ISIC_0057533,ISIC_0057533
average_hash,789f03019cceff7e,1,1,assets\ISIC_2019_Test_Organized\melanoma\ISIC_0064739.jpg,assets\bcn_20000_data\ISIC_0064739.jpg,ISIC_0064739,ISIC_0064739
